Time,AIAN Average Age,AIAN Agricultural Proportion,AIAN Mining Proportion,AIAN Construction Proportion,AIAN Manufacturing Proportion,AIAN Retail Proportion,AIAN Transportation Proportion,AIAN Information Proportion,AIAN Financial Services Proportion,AIAN Business Proportion,AIAN Education and Health Proportion,AIAN Hospitality Proportion,AIAN Other Proportion,AIAN Public Administration Proportion,AIAN Military Proportion,AIAN Num Male Respondents,AIAN Num Female Respondents,AIAN Male Proportion,AIAN Female Proportion,AIAN Survey Size,National Average Age,National Agricultural Proportion,National Mining Proportion,National Construction Proportion,National Manufacturing Proportion,National Retail Proportion,National Transportation Proportion,National Information Proportion,National Financial Services Proportion,National Business Proportion,National Education and Health Proportion,National Hospitality Proportion,National Other Proportion,National Public Administration Proportion,National Military Proportion,National Num Male Respondents,National Num Female Respondents,National Male Proportion,National Female Proportion,National Survey Size
apr11,32.98291182501709,0.0034176349965823,0.0068352699931647,0.0328092959671907,0.0321257689678742,0.049213943950786,0.0218728639781271,0.0054682159945317,0.0177717019822283,0.0307587149692412,0.0956937799043062,0.0553656869446343,0.0129870129870129,0.0574162679425837,,688.0,775.0,0.4702665755297334,0.5297334244702666,1463.0,38.03290428795929,0.0095786874204894,0.0035545910349472,0.0349322756865973,0.0508269101249719,0.0699244181695727,0.0250018708373868,0.0110154905335628,0.033383222330315,0.0564394222854149,0.116605552645364,0.0459552495697074,0.0238793684052982,0.0262366235126842,0.0001496669909451,64728.0,68902.0,0.4843822494948739,0.5156177505051261,133630.0
may11,32.59791122715405,0.0078328981723237,0.008485639686684,0.0261096605744125,0.0293733681462141,0.0476501305483028,0.0169712793733681,0.0045691906005221,0.0195822454308094,0.0378590078328981,0.095953002610966,0.0620104438642297,0.0117493472584856,0.0456919060052219,,727.0,805.0,0.4745430809399478,0.5254569190600522,1532.0,37.96934737904872,0.0102967268731951,0.0037192935569363,0.0347134065314061,0.0496351231969592,0.0702805431207916,0.0254560032070555,0.0112172705878859,0.0328129291849476,0.0559898443241798,0.1150159981589125,0.0475638998389048,0.0243572897411342,0.0258643088869587,0.0001039323548844,65259.0,69444.0,0.4844658248145921,0.5155341751854079,134703.0
jun11,33.313565098841174,0.0068166325835037,0.0109066121336059,0.0334014996591683,0.0224948875255623,0.0415814587593728,0.0190865712338105,0.0088616223585548,0.0177232447171097,0.0293115201090661,0.0974778459441036,0.0661213360599863,0.0115882753919563,0.0490797546012269,0.0006816632583503,696.0,771.0,0.4744376278118609,0.5255623721881391,1467.0,38.02299469640867,0.0108315941443564,0.0038299559405459,0.0349857498709633,0.0499390348810245,0.0705400088268515,0.0257773987717211,0.0111981328964789,0.0326369097043004,0.0564694089749631,0.1124899949881435,0.0493705257960997,0.0244010083555874,0.0256951145620609,0.000119686123142,64777.0,68906.0,0.4845567499233261,0.5154432500766739,133683.0
jul11,33.222366710013006,0.0091027308192457,0.0084525357607282,0.0338101430429128,0.0318595578673602,0.0390117035110533,0.0169050715214564,0.0091027308192457,0.0162548764629388,0.0299089726918075,0.0877763328998699,0.0663198959687906,0.0182054616384915,0.048114434330299,,722.0,816.0,0.4694408322496749,0.5305591677503251,1538.0,37.975090163750814,0.0110959282572821,0.0039126961014911,0.0352366658452991,0.0497972715664971,0.0699207753709221,0.0258506753880961,0.0113050036214839,0.0331235112714022,0.0556887166506126,0.1113624993466394,0.0512906670250815,0.0242975441111683,0.0260000149339545,0.0001344055912725,64931.0,68992.0,0.4848383026067218,0.5151616973932782,133923.0
aug11,32.99107142857143,0.0076530612244897,0.010204081632653,0.0433673469387755,0.0280612244897959,0.0459183673469387,0.0197704081632653,0.010204081632653,0.0165816326530612,0.034438775510204,0.0899234693877551,0.0625,0.0146683673469387,0.0452806122448979,,761.0,807.0,0.4853316326530612,0.5146683673469388,1568.0,37.986778362424914,0.0112018721958054,0.0039500946532115,0.0351036713521248,0.0494283542266012,0.0693875117384888,0.0257277863073322,0.0105758194583153,0.032711255533859,0.0566354137165173,0.1123913723970366,0.0493761831651437,0.0245203988850298,0.025481837017604,0.0001117951316946,65061.0,69113.0,0.4849002042124405,0.5150997957875595,134174.0
sep11,33.678714859437754,0.0080321285140562,0.0066934404283801,0.0354752342704149,0.0414993306559571,0.0441767068273092,0.0174029451137884,0.0100401606425702,0.0174029451137884,0.0314591700133868,0.0957161981258366,0.0629183400267737,0.0153949129852744,0.0468540829986613,,706.0,788.0,0.4725568942436412,0.5274431057563588,1494.0,38.01181887151719,0.0105618612677208,0.0038379721226365,0.034497121520908,0.0506225547803579,0.0705859601624444,0.0247385567439715,0.0104205405887865,0.0325111940853576,0.0558662957618672,0.1151019740267468,0.0476994481055591,0.0246418636478586,0.0255641670261666,0.0001785103312854,65195.0,69251.0,0.4849158770063817,0.5150841229936183,134446.0
oct11,33.24155844155844,0.0103896103896103,0.0084415584415584,0.0376623376623376,0.037012987012987,0.0435064935064935,0.0207792207792207,0.0064935064935064,0.0181818181818181,0.0383116883116883,0.0935064935064935,0.059090909090909,0.0168831168831168,0.0409090909090909,0.0006493506493506,739.0,801.0,0.4798701298701299,0.5201298701298701,1540.0,38.119733957456894,0.0104950524382295,0.0040291521004917,0.0340996622622504,0.0505125318480772,0.0705323813473958,0.0243971084908455,0.0107913136220892,0.0322776559815133,0.0561933400485868,0.1148530544528056,0.0479943117852698,0.0247304023226876,0.0250488830953368,0.0001481305919298,65712.0,69304.0,0.4866978728446999,0.5133021271553001,135016.0
nov11,34.033534540576795,0.0140845070422535,0.0040241448692152,0.0409121395036888,0.0342052313883299,0.0476190476190476,0.0174379610999329,0.0073775989268947,0.0181086519114688,0.0308517773306505,0.1052984574111334,0.0610328638497652,0.0140845070422535,0.0456069751844399,0.0013413816230717,721.0,770.0,0.4835680751173709,0.5164319248826291,1491.0,38.24214406665368,0.0099875623754364,0.0039260935369307,0.0344132588074865,0.0504173347519218,0.0712690872581781,0.0247478758635158,0.0110664888436006,0.0325401225780348,0.0559093701766742,0.1153851917342244,0.0467909430117033,0.0247853385881048,0.0244182038871323,0.0001723285331095,64770.0,68696.0,0.4852921343263452,0.5147078656736547,133466.0
dec11,33.40689655172414,0.0137931034482758,0.0041379310344827,0.0448275862068965,0.0344827586206896,0.0544827586206896,0.0206896551724137,0.0075862068965517,0.0124137931034482,0.0317241379310344,0.1,0.0551724137931034,0.0144827586206896,0.0379310344827586,,702.0,748.0,0.4841379310344827,0.5158620689655172,1450.0,38.37818967854668,0.0098891332509866,0.0038788298737685,0.0341713614316271,0.0509520079534841,0.0714533184707619,0.0246211550628144,0.011350284698581,0.0331395173681197,0.0567212966589341,0.1154987497363902,0.0457777242189618,0.0246286867713072,0.0243349501400897,0.000150634169855,64481.0,68291.0,0.4856520953213026,0.5143479046786973,132772.0
jan12,34.08692628650904,0.0159944367176634,0.0034770514603616,0.0375521557719054,0.0257301808066759,0.0535465924895688,0.0166898470097357,0.0069541029207232,0.0125173852573018,0.0375521557719054,0.1063977746870653,0.0660639777468706,0.0146036161335187,0.03894297635605,,698.0,740.0,0.4853963838664812,0.5146036161335188,1438.0,38.34296525108189,0.0094481409593148,0.0037611304538279,0.0344694766892989,0.0507374987727234,0.0707742037807668,0.024605949836489,0.0109586351174786,0.0336915721978445,0.0563263271579297,0.1156132228658605,0.046077624294788,0.0247494467815145,0.0246437121904431,0.0001434969450255,64439.0,67968.0,0.4866736652895995,0.5133263347104005,132407.0
feb12,33.416432584269664,0.0126404494382022,0.0049157303370786,0.0372191011235955,0.0259831460674157,0.0561797752808988,0.0231741573033707,0.0077247191011235,0.0168539325842696,0.033005617977528,0.0990168539325842,0.0589887640449438,0.0161516853932584,0.0435393258426966,,700.0,724.0,0.4915730337078651,0.5084269662921348,1424.0,38.30955946869989,0.0095912377840307,0.0039333151795709,0.0339853559650237,0.0511936098756467,0.0700659586699343,0.0245453995340534,0.0108771292850443,0.0343786874829808,0.0575171704335723,0.1165320262624429,0.0456113279477171,0.0246891168194608,0.0248101419019091,0.0001664094883664,64146.0,68058.0,0.4852046836706907,0.5147953163293093,132204.0
mar12,33.1664364640884,0.0089779005524861,0.011049723756906,0.0324585635359116,0.0269337016574585,0.0573204419889502,0.0179558011049723,0.0075966850828729,0.0179558011049723,0.0331491712707182,0.0918508287292817,0.0573204419889502,0.0165745856353591,0.0476519337016574,,706.0,742.0,0.4875690607734806,0.5124309392265194,1448.0,38.37896203148312,0.0101010869896172,0.0043464360746582,0.0339646195536339,0.0510915568005358,0.0704564138476996,0.0243050269463812,0.0107328806747252,0.0338276040556587,0.0575160612611515,0.1165088451115915,0.0453978016624547,0.0249901044362573,0.0244420424443564,0.0001598514143044,63751.0,67621.0,0.4852708339676643,0.5147291660323356,131372.0
apr12,33.360166551006245,0.0062456627342123,0.0090215128383067,0.0270645385149201,0.0319222761970853,0.0506592643997224,0.022206800832755,0.0083275503122831,0.015267175572519,0.0340041637751561,0.0860513532269257,0.0687022900763358,0.022206800832755,0.0451075641915336,,684.0,757.0,0.4746703678001387,0.5253296321998612,1441.0,38.30879885641199,0.0099537298273332,0.0044088327126358,0.0332844298988075,0.0507843358537411,0.0692773577098145,0.0241959146823157,0.0106082834894481,0.0330211037128992,0.0572621600270849,0.1155776247978031,0.0464733100101568,0.0252116013993905,0.024414099236354,0.0001504721062333,64519.0,68396.0,0.4854154911033367,0.5145845088966633,132915.0
may12,32.76591511936339,0.0072944297082228,0.0125994694960212,0.023209549071618,0.0411140583554376,0.0444297082228116,0.0225464190981432,0.0092838196286472,0.0152519893899204,0.0324933687002652,0.0795755968169761,0.0702917771883289,0.0179045092838196,0.0371352785145888,,733.0,775.0,0.4860742705570292,0.5139257294429708,1508.0,38.31834873431057,0.0106703187550793,0.0044095957619721,0.0334707883093037,0.0504770791319266,0.0697032176504229,0.0249751678054359,0.0106326942178611,0.0325527496011799,0.0567904764771393,0.1145215663847334,0.0481518827318424,0.0246365469704722,0.0244709990067122,0.00016554796376,64449.0,68443.0,0.484972759835054,0.5150272401649459,132892.0
jun12,32.957036114570364,0.0074719800747198,0.0130759651307596,0.0286425902864259,0.0404732254047322,0.0392278953922789,0.0205479452054794,0.0062266500622665,0.0149439601494396,0.0330012453300124,0.0877957658779576,0.0722291407222914,0.0168119551681195,0.0398505603985056,0.0006226650062266,768.0,838.0,0.4782067247820672,0.5217932752179327,1606.0,38.33316573109597,0.0109867018881517,0.0045102512532644,0.0334479032209647,0.0509485786329661,0.0710833608501185,0.0253204454717377,0.0099510701527932,0.0329300873532855,0.0569672500225137,0.111990814396782,0.0513463212559661,0.0254255095608321,0.0243748686698886,0.0001125686668868,64750.0,68502.0,0.4859214120613574,0.5140785879386426,133252.0
jul12,32.58556832694764,0.0063856960408684,0.0108556832694763,0.0332056194125159,0.0472541507024265,0.0446998722860791,0.0178799489144316,0.0063856960408684,0.0146871008939974,0.0332056194125159,0.0772669220945083,0.0689655172413793,0.0217113665389527,0.0325670498084291,0.0006385696040868,760.0,806.0,0.4853128991060025,0.5146871008939975,1566.0,38.29694303508128,0.0110842145496241,0.0042867956202738,0.0339421282591263,0.0512541874948476,0.0714890619262101,0.0250312891113892,0.010252336378557,0.0326156198241814,0.0571597730696304,0.1117864396363718,0.0524158191751665,0.0244317372763859,0.0241694333485719,0.0001274047649382,64960.0,68473.0,0.486836090022708,0.513163909977292,133433.0
aug12,32.349405134627425,0.010644959298685,0.008140262993112,0.0306825297432686,0.0388227927363807,0.0544771446462116,0.0137758296806512,0.0050093926111458,0.0131496556042579,0.0331872260488415,0.0958046336881653,0.0551033187226048,0.0162805259862241,0.0381966186599874,,784.0,813.0,0.490920475892298,0.509079524107702,1597.0,38.304864321306354,0.0104460587140541,0.0043300114066158,0.0336945428348442,0.0505943447199375,0.0703683136219007,0.0250120069640391,0.0102059194332712,0.0321111244521822,0.0576709491505072,0.113038062076004,0.0499489704028336,0.02492945908627,0.0239238758479918,0.0001575914030137,64872.0,68384.0,0.4868223569670409,0.5131776430329591,133256.0
sep12,32.54429572976418,0.0082855321861058,0.0070108349267049,0.0299553855959209,0.0350541746335245,0.0637348629700446,0.0165710643722116,0.0050987890376035,0.0121096239643084,0.0407903123008285,0.0892288081580624,0.0560866794136392,0.0210325047801147,0.0369662205226258,,767.0,802.0,0.4888463989802422,0.5111536010197578,1569.0,38.301070415754594,0.0103355674407058,0.0041748471103287,0.0331806317183068,0.0505795891348663,0.0700922979712499,0.0246504035685539,0.0100647665470629,0.0321576061201002,0.0578235130398152,0.1157824265264519,0.0484733599620878,0.0249512934503794,0.0241990687458157,0.0001504449409127,64627.0,68312.0,0.4861402598184129,0.5138597401815871,132939.0
oct12,32.08588548601864,0.007323568575233,0.0053262316910785,0.0359520639147802,0.0312916111850865,0.0679094540612516,0.0179760319573901,0.0039946737683089,0.0153129161118508,0.0372836218375499,0.0818908122503328,0.0532623169107856,0.0213049267643142,0.0392809587217043,,733.0,769.0,0.4880159786950732,0.5119840213049268,1502.0,38.48627087617799,0.0100341250649732,0.0041582860629618,0.0335525473268699,0.0510746005559447,0.0694930958891726,0.0241361386698004,0.0101395888419323,0.0322794488764341,0.0580427429621761,0.1166580035707021,0.0481517473087904,0.0255147008971954,0.0240005423851386,0.0001355962846618,64578.0,68169.0,0.4864742706049854,0.5135257293950146,132747.0
nov12,32.66731898238748,0.0071754729288975,0.0058708414872798,0.035225048923679,0.0287018917155903,0.0600130463144161,0.020221787345075,0.0058708414872798,0.0117416829745596,0.0378343118069145,0.0965427266797129,0.0495759947814742,0.0169602087410306,0.0397912589693411,,756.0,777.0,0.4931506849315068,0.5068493150684932,1533.0,38.49504223283144,0.0096157449391802,0.0040396621373485,0.0334939704857337,0.0505519872289716,0.069858424456819,0.025084877873294,0.0102303132049735,0.0332241600275806,0.0573946802371334,0.1167080126211336,0.0463099672480082,0.0253996567411393,0.0244328359327572,0.0001124210242304,64832.0,68595.0,0.4858986561940237,0.5141013438059763,133427.0
dec12,33.40834473324213,0.0082079343365253,0.0041039671682626,0.042407660738714,0.0348837209302325,0.0629274965800273,0.0253077975376197,0.0034199726402188,0.0123119015047879,0.0383036935704514,0.0800273597811217,0.054719562243502,0.0170998632010943,0.0369357045143638,,707.0,755.0,0.4835841313269494,0.5164158686730507,1462.0,38.52847795935597,0.0091207863474642,0.0040101308569016,0.0336036905264427,0.0508201169872761,0.0702225170355183,0.0252743773744195,0.0104022191400832,0.03354338780679,0.0564961104745824,0.1156606162937948,0.0463652535729361,0.0250557800156787,0.0249577880962431,0.000143218959175,64456.0,68208.0,0.4858590122414521,0.5141409877585479,132664.0
jan13,34.205043132050434,0.0099535500995355,0.0046449900464499,0.0378234903782349,0.0278699402786994,0.0570670205706702,0.0225613802256138,0.0039814200398142,0.0139349701393497,0.0298606502986065,0.0842733908427339,0.0524220305242203,0.0172528201725282,0.039814200398142,0.0006635700066357,734.0,773.0,0.4870603848706038,0.5129396151293961,1507.0,38.449189753135535,0.0088793148741659,0.0042182374972791,0.033835969106289,0.0505362865999654,0.0698561145679309,0.0248891023860813,0.0104104900511142,0.0336483250895061,0.0566084469830595,0.1149207016385075,0.047383867118013,0.0246864468479558,0.0249491484714518,9.757488872709804e-05,64807.0,68424.0,0.4864258318259264,0.5135741681740736,133231.0
feb13,33.65153452685422,0.0166240409207161,0.0089514066496163,0.0377237851662404,0.0268542199488491,0.0537084398976982,0.0204603580562659,0.0044757033248081,0.0153452685421994,0.0300511508951406,0.088235294117647,0.059462915601023,0.0127877237851662,0.0396419437340153,0.0006393861892583,757.0,807.0,0.4840153452685422,0.5159846547314578,1564.0,38.453458699152414,0.0090834523194701,0.0045645107391317,0.0338351004040465,0.0506956891575781,0.0687486708995352,0.0250022784579396,0.0100707840933256,0.0338047209648509,0.057424734939393,0.1158443965124403,0.0475210377616429,0.0242579821976486,0.0252301242519063,0.0001139228969833,64019.0,67649.0,0.486215329465018,0.5137846705349819,131668.0
mar13,33.786224821312544,0.0168940870695256,0.0090968161143599,0.0383365821962313,0.0246913580246913,0.0513320337881741,0.0214424951267056,0.0038986354775828,0.0181936322287199,0.0272904483430799,0.0948667966211825,0.0545808966861598,0.0142949967511371,0.0409356725146198,,720.0,819.0,0.4678362573099415,0.5321637426900585,1539.0,38.58220080592029,0.0090857554353654,0.0048952763264743,0.0333016685308042,0.0501861583955138,0.0679516447822023,0.0244457382750854,0.0099207869214151,0.034581028697504,0.0570043053916987,0.1157322996307475,0.0474435779183967,0.0244457382750854,0.0253190739577428,0.0001072517505017,63311.0,67223.0,0.4850153982870363,0.5149846017129637,130534.0
apr13,32.65201238390093,0.0117647058823529,0.0092879256965944,0.0346749226006192,0.0297213622291021,0.0414860681114551,0.0167182662538699,0.0043343653250774,0.0198142414860681,0.031578947368421,0.0978328173374613,0.0563467492260061,0.014860681114551,0.0408668730650154,,766.0,849.0,0.4743034055727554,0.5256965944272446,1615.0,38.5768311531647,0.0091378595393372,0.0048554303162815,0.0331812869906133,0.0496173709805104,0.0682700644626229,0.0248878501149771,0.0099973611791759,0.0341388019753458,0.0577826365589776,0.1149696535605232,0.0476948015229765,0.0237116899762506,0.0246767444490519,0.0001055528329626,64327.0,68308.0,0.4849926489991329,0.515007351000867,132635.0
may13,31.736473583704647,0.0127307447485677,0.008274984086569,0.0337364735837046,0.0292807129217059,0.0407383831954169,0.01973265436028,0.0057288351368555,0.0152768936982813,0.0241884150222788,0.0967536600891152,0.0585614258434118,0.0127307447485677,0.0305537873965626,,750.0,821.0,0.4774029280712921,0.5225970719287079,1571.0,38.552733789214805,0.009724971507408,0.0046937796172995,0.0333288345030292,0.0501694559414552,0.0683972167236518,0.0249610101373642,0.0101673564873132,0.0333738228060704,0.0580649031251874,0.1142028072701097,0.0489472737088357,0.0241962089856637,0.0244661388039109,0.0001049727070961,64710.0,68658.0,0.4851988482994421,0.5148011517005578,133368.0
jun13,32.06182795698925,0.010752688172043,0.0033602150537634,0.0369623655913978,0.0356182795698924,0.0436827956989247,0.0194892473118279,0.0053763440860215,0.0141129032258064,0.0268817204301075,0.0967741935483871,0.0692204301075268,0.0087365591397849,0.0288978494623655,,704.0,784.0,0.4731182795698925,0.5268817204301075,1488.0,38.64798318562583,0.0100233701590384,0.0044388126745174,0.0343040548743474,0.0505189996357897,0.0687143377443244,0.0248270001214034,0.0101523612965885,0.0335301080490469,0.0584102221682651,0.112753429646716,0.0513460604589049,0.0247131844118004,0.0248801141192181,0.0001593419934442,63974.0,67818.0,0.4854164137428675,0.5145835862571324,131792.0
jul13,32.06211604095563,0.0116040955631399,0.0034129692832764,0.035494880546075,0.0389078498293515,0.0573378839590443,0.0204778156996587,0.0054607508532423,0.014334470989761,0.0300341296928327,0.0887372013651877,0.0641638225255972,0.014334470989761,0.0300341296928327,,699.0,766.0,0.4771331058020477,0.5228668941979522,1465.0,38.66226130193399,0.0103486669513757,0.0042553840522237,0.0345845280946861,0.0508968336282106,0.0697486425477396,0.0246705509120859,0.0104935635409676,0.0325330974315173,0.0580043926545055,0.1122491001159172,0.0521627722530657,0.0251281190897443,0.0240070770544811,0.0001525227258861,63858.0,67270.0,0.4869898114819108,0.5130101885180892,131128.0
aug13,32.76981919332406,0.0125173852573018,0.0034770514603616,0.0326842837273991,0.0271210013908205,0.0598052851182197,0.0208623087621696,0.0048678720445062,0.015299026425591,0.0333796940194714,0.0945757997218358,0.0570236439499304,0.0187760778859527,0.0292072322670375,,698.0,740.0,0.4853963838664812,0.5146036161335188,1438.0,38.66974478240382,0.0106708012221259,0.0042409594600756,0.0338744736802103,0.0512867283809871,0.0688813899402617,0.0245489230395062,0.0102147840758812,0.0323772173833736,0.0573821575691246,0.1124994299785672,0.0503746940884977,0.0251417453296243,0.0238268958912855,0.0002432091446638,64003.0,67571.0,0.4864410901849909,0.5135589098150091,131574.0
sep13,32.99092812281926,0.0111653872993719,0.0034891835310537,0.032798325191905,0.0362875087229588,0.0600139567341242,0.0202372644801116,0.0048848569434752,0.0111653872993719,0.0362875087229588,0.09351011863224,0.0648988136775994,0.0209351011863224,0.035589672016748,,694.0,739.0,0.4842986741102582,0.5157013258897418,1433.0,38.82922575436779,0.0099541514980731,0.0041888166212243,0.0334115245769295,0.0517204612267901,0.0680339979589039,0.0248282585185298,0.0101140881327017,0.0331068833681132,0.0572649312272471,0.1143699258198656,0.0484684163226759,0.0245540814305951,0.0242646722822196,0.0002208648763918,63821.0,67481.0,0.4860626646966535,0.5139373353033465,131302.0
oct13,33.467091295116774,0.0127388535031847,0.0070771408351026,0.0396319886765746,0.0290162774239207,0.0523708421797593,0.0247699929228591,0.0021231422505307,0.0113234253361641,0.046001415428167,0.0905874026893135,0.0544939844302901,0.0240622788393489,0.0375088464260438,,713.0,700.0,0.5046001415428167,0.4953998584571833,1413.0,38.84237099256317,0.0100522321868532,0.0042073822501535,0.0331435589147228,0.0503900357058926,0.0676971594484159,0.0247287944144157,0.0098323869881965,0.0334467936714906,0.0582210732994215,0.1136902911811751,0.0470013872990122,0.025206389156325,0.024001030998173,0.0001440365094647,64177.0,67734.0,0.4865174246272107,0.5134825753727892,131911.0
nov13,33.24668064290706,0.0111809923130677,0.0076869322152341,0.0440251572327044,0.0244584206848357,0.0454227812718378,0.0265548567435359,0.0013976240391334,0.0097833682739343,0.0426275331935709,0.0852550663871418,0.0600978336827393,0.0251572327044025,0.0356394129979035,,716.0,715.0,0.5003494060097834,0.4996505939902166,1431.0,38.90978711070091,0.0096871877407494,0.0043020266817186,0.0336534427655014,0.0508157832510812,0.0685196909253171,0.0246908871785875,0.0098092310508691,0.0337602306618561,0.0568416716882403,0.1147664777537928,0.0467502154827194,0.0246985148854699,0.0242484801794036,0.0001678095514145,63846.0,67255.0,0.486998573618813,0.5130014263811871,131101.0
dec13,33.690247252747255,0.0089285714285714,0.0082417582417582,0.0473901098901098,0.029532967032967,0.048076923076923,0.029532967032967,0.0020604395604395,0.007554945054945,0.0425824175824175,0.0734890109890109,0.0570054945054945,0.0178571428571428,0.0322802197802197,,730.0,726.0,0.5013736263736264,0.4986263736263736,1456.0,38.93208752181568,0.0097398885781134,0.0042678697994863,0.0336856866316599,0.0502541668889515,0.0686288706149543,0.0251347046405462,0.0098923124995236,0.0336018534748843,0.0566178656078284,0.1143255622537401,0.0465274020104715,0.0244106910138477,0.0246164633077515,0.0001752875096217,63953.0,67260.0,0.4873983522974096,0.5126016477025904,131213.0
jan14,34.245390070921985,0.0063829787234042,0.0070921985815602,0.0475177304964539,0.0319148936170212,0.0432624113475177,0.0241134751773049,0.0028368794326241,0.0120567375886524,0.0361702127659574,0.075886524822695,0.0602836879432624,0.0156028368794326,0.0319148936170212,,710.0,700.0,0.5035460992907801,0.4964539007092198,1410.0,38.85497970415191,0.0097830548672028,0.0043100171792571,0.0337123918694984,0.050359548170333,0.0688310503671496,0.0246818796843881,0.0103455615184639,0.033583167368533,0.056873983307235,0.1148273712695927,0.0463231828754731,0.0239597427672286,0.0246362710369886,0.0001672317071316,64070.0,67484.0,0.4870243398148289,0.5129756601851712,131554.0
feb14,33.80758807588076,0.008130081300813,0.0094850948509485,0.0413279132791327,0.0359078590785907,0.0548780487804878,0.0176151761517615,0.0040650406504065,0.0121951219512195,0.035230352303523,0.086720867208672,0.0575880758807588,0.0142276422764227,0.032520325203252,,723.0,753.0,0.4898373983739837,0.5101626016260162,1476.0,38.84491382404374,0.0094308645086405,0.0047574320557757,0.0339434759035684,0.0501935809030721,0.0695898528479683,0.0249478820645575,0.0107366765175291,0.0341420204195398,0.0573640924606538,0.1146976396111582,0.0458179652241644,0.0234664345223095,0.0243369758615686,0.0001221812405977,63590.0,67363.0,0.485594068100769,0.514405931899231,130953.0
mar14,34.29735525375268,0.0100071479628305,0.0114367405289492,0.039313795568263,0.0314510364546104,0.0536097212294496,0.0200142959256611,0.0035739814152966,0.0150107219442458,0.0321658327376697,0.0864903502501787,0.0550393137955682,0.0114367405289492,0.039313795568263,,684.0,715.0,0.4889206576125804,0.5110793423874196,1399.0,38.828763480231565,0.0094660325144341,0.0046250973197561,0.0336167490190939,0.0497891726471744,0.0694072937784732,0.0252684483569341,0.0108998126835585,0.0339944653002073,0.05720474534985,0.1150415873334001,0.0457499209879207,0.0235186198709597,0.0246903111919646,0.000100210441928,62854.0,66873.0,0.4845097782265835,0.5154902217734165,129727.0
apr14,33.57645466847091,0.0094722598105548,0.0074424898511502,0.027063599458728,0.0324763193504736,0.0527740189445196,0.020297699594046,0.0060893098782138,0.0128552097428958,0.0277401894451962,0.0926928281461434,0.0581867388362652,0.0121786197564276,0.0426251691474966,,728.0,750.0,0.4925575101488498,0.5074424898511503,1478.0,38.98613955557601,0.0093195572635018,0.0043184450529642,0.0337114849161239,0.0494741928803184,0.0690874504299269,0.0248598231201724,0.0107769365886585,0.0334430203035951,0.0566690444960919,0.1150562625123685,0.0458844374899325,0.0240237476125825,0.0241541447100965,0.000130397097514,63174.0,67197.0,0.4845709551970913,0.5154290448029086,130371.0
may14,32.92271505376344,0.0114247311827957,0.0073924731182795,0.0241935483870967,0.0349462365591397,0.0571236559139784,0.0181451612903225,0.0060483870967741,0.0154569892473118,0.032258064516129,0.0813172043010752,0.0618279569892473,0.0181451612903225,0.0477150537634408,,715.0,773.0,0.480510752688172,0.519489247311828,1488.0,38.73673361121637,0.0095339143615005,0.0043804471390678,0.0343236074270557,0.0500568397120121,0.0681697612732095,0.025001894657067,0.0105115574081091,0.03315649867374,0.0573777946191739,0.1129367184539598,0.0481621826449412,0.0245623342175066,0.0241530882910193,9.09435392194013e-05,63895.0,68055.0,0.4842364532019704,0.5157635467980296,131950.0
jun14,33.15007215007215,0.0129870129870129,0.0086580086580086,0.0331890331890331,0.0339105339105339,0.0533910533910533,0.0202020202020202,0.0064935064935064,0.0151515151515151,0.0303030303030303,0.08008658008658,0.0663780663780663,0.0187590187590187,0.0497835497835497,,682.0,704.0,0.492063492063492,0.5079365079365079,1386.0,38.90181528178642,0.0103144463010785,0.0043749050584839,0.0347941667932553,0.0500987391766671,0.0689123499924046,0.0247835333434604,0.0101549445541546,0.0335637247455567,0.0572079598967036,0.1111803129272368,0.0505468631323104,0.0250265836244873,0.0247683427008962,9.8739176667173e-05,63842.0,67818.0,0.4849005012912046,0.5150994987087953,131660.0
jul14,32.48452305748579,0.0138976626658243,0.0056854074542008,0.0429564118761844,0.0341124447252053,0.0549589387239418,0.0233733417561591,0.0056854074542008,0.0151610865445356,0.0277953253316487,0.0764371446620341,0.0663297536323436,0.0233733417561591,0.0397978521794061,,765.0,818.0,0.4832596336070752,0.5167403663929249,1583.0,38.90186491477703,0.0110502255456994,0.0045033453422542,0.0351563682601192,0.050157427870788,0.0699570100814386,0.0249311253065302,0.0100965759438103,0.0326587145408858,0.0576049771426841,0.1098513517604674,0.0503996245950773,0.0258545003178832,0.0249538312494323,0.0001362356574127,64115.0,68009.0,0.4852638430565226,0.5147361569434773,132124.0
aug14,32.658872901678656,0.0149880095923261,0.0053956834532374,0.0497601918465227,0.0293764988009592,0.0515587529976019,0.0227817745803357,0.0059952038369304,0.0173860911270983,0.0359712230215827,0.0809352517985611,0.0635491606714628,0.02757793764988,0.0323741007194244,,829.0,839.0,0.4970023980815348,0.5029976019184652,1668.0,38.77043445552003,0.0114876810231333,0.0048674064321986,0.0355990220048899,0.0504946398344931,0.0673462478841452,0.0251871356027835,0.0098551814933233,0.0317848410757946,0.0575286815873613,0.1100846341922136,0.0491329697197667,0.0246906150084634,0.0244197855933797,0.0001128455896182,64528.0,68397.0,0.4854466804589054,0.5145533195410946,132925.0
